Date,AAPL,AMZN,BABA,BIDU,GOOG,IBM,JD,META,MSFT,ORCL,PDD,UBER
2023-07-21,191.1850128173828,130.0,90.94742584228516,141.5,120.30999755859375,134.59190368652344,37.06999969482422,294.260009765625,341.7169189453125,116.76859283447266,75.97000122070312,47.22999954223633
2023-07-24,191.99180603027344,128.8000030517578,95.07197570800781,148.72999572753906,121.87999725341797,135.17311096191406,38.36000061035156,291.6099853515625,343.0489196777344,117.1854476928711,78.8499984741211,47.31999969482422
2023-07-25,192.8583984375,129.1300048828125,93.72015380859375,148.72999572753906,122.79000091552734,135.93841552734375,38.529998779296875,294.4700012207031,348.8838806152344,117.06634521484375,82.98999786376953,47.16999816894531
2023-07-26,193.7349395751953,128.14999389648438,95.85150146484375,149.57000732421875,129.66000366210938,136.65524291992188,39.130001068115234,298.57000732421875,335.75274658203125,114.63470458984375,84.11000061035156,47.310001373291016
2023-07-27,192.4599609375,128.25,94.1740493774414,148.02999877929688,129.8699951171875,138.4957733154297,37.97999954223633,311.7099914550781,328.744873046875,115.5279541015625,84.52999877929688,46.61000061035156
2023-07-28,195.05970764160156,132.2100067138672,99.21627044677734,155.36000061035156,133.00999450683594,138.9607391357422,40.529998779296875,325.4800109863281,336.34918212890625,115.12102508544922,89.3499984741211,48.13999938964844
2023-07-31,195.67726135253906,133.67999267578125,100.80491638183594,155.99000549316406,133.11000061035156,139.66790771484375,41.310001373291016,318.6000061035156,333.913818359375,116.35174560546875,89.81999969482422,49.459999084472656
2023-08-01,194.84056091308594,131.69000244140625,98.7722396850586,153.19000244140625,131.88999938964844,138.84451293945312,40.040000915527344,322.7099914550781,334.331298828125,117.02664947509766,90.08999633789062,46.650001525878906
2023-08-02,191.82247924804688,128.2100067138672,93.8089599609375,146.69000244140625,128.63999938964844,139.65821838378906,38.25,314.30999755859375,325.5440979003906,114.84312438964844,84.01000213623047,46.959999084472656
2023-08-03,190.41802978515625,128.91000366210938,96.2856674194336,149.92999267578125,128.77000427246094,139.92945861816406,39.560001373291016,313.19000244140625,324.7091064453125,113.69182586669922,88.80999755859375,45.90999984741211
2023-08-04,181.27415466308594,139.57000732421875,95.61468505859375,148.25999450683594,128.5399932861328,139.72604370117188,39.09000015258789,310.7300109863281,325.8224182128906,113.5826416015625,87.5199966430664,45.20000076293945
2023-08-07,178.146484375,142.22000122070312,95.27919006347656,147.0,131.94000244140625,141.60531616210938,38.90999984741211,316.55999755859375,328.1385192871094,115.23020935058594,85.5999984741211,44.95000076293945
2023-08-08,179.09274291992188,139.94000244140625,92.97023010253906,143.9199981689453,131.83999633789062,141.34378051757812,38.04999923706055,312.6400146484375,324.1027526855469,114.36672973632812,83.72000122070312,45.15999984741211
2023-08-09,177.48907470703125,137.85000610351562,93.59187316894531,142.92999267578125,130.14999389648438,139.61924743652344,37.66999816894531,305.2099914550781,320.3055725097656,112.25267791748047,83.4800033569336,44.11000061035156
2023-08-10,177.26995849609375,138.55999755859375,97.89404296875,143.8000030517578,130.2100067138672,140.36392211914062,38.4900016784668,305.739990234375,321.00140380859375,112.14350128173828,84.72000122070312,44.599998474121094
2023-08-11,177.32980346679688,138.41000366210938,94.4503402709961,137.91000366210938,130.1699981689453,140.23654174804688,36.459999084472656,301.6400146484375,319.0928649902344,112.21298217773438,81.55000305175781,43.709999084472656
2023-08-14,178.9954833984375,140.57000732421875,92.2203140258789,137.58999633789062,131.8300018310547,139.05091857910156,36.7599983215332,306.19000244140625,322.10479736328125,114.70417785644531,81.44999694824219,44.849998474121094
2023-08-15,176.9906768798828,137.6699981689453,90.37511444091797,135.33999633789062,130.27000427246094,139.01171875,35.970001220703125,301.95001220703125,319.9377746582031,116.41129302978516,78.83999633789062,44.08000183105469
2023-08-16,176.1129608154297,135.07000732421875,87.93788146972656,130.5800018310547,129.11000061035156,137.80650329589844,34.880001068115234,294.2900085449219,319.1607971191406,114.47589874267578,79.0199966430664,43.650001525878906
2023-08-17,173.54962158203125,133.97999572753906,89.44758605957031,129.8699951171875,130.4600067138672,137.8260955810547,34.7599983215332,285.0899963378906,315.6544494628906,114.01934814453125,79.66000366210938,43.970001220703125
2023-08-18,174.03834533691406,133.22000122070312,86.86233520507812,125.16000366210938,128.11000061035156,138.5609893798828,33.11000061035156,283.25,315.2559814453125,115.58750915527344,76.9800033569336,44.689998626708984
2023-08-21,175.3848419189453,134.67999267578125,87.39517211914062,124.91999816894531,128.92999267578125,139.41346740722656,33.220001220703125,289.8999938964844,320.63507080078125,115.71653747558594,78.05999755859375,44.630001068115234
2023-08-22,176.771240234375,134.25,86.91167449951172,128.36000061035156,129.69000244140625,138.63938903808594,33.279998779296875,287.6000061035156,321.21282958984375,115.66691589355469,77.48999786376953,44.349998474121094
2023-08-23,180.65118408203125,135.52000427246094,88.64832305908203,132.50999450683594,133.2100067138672,140.5207061767578,33.810001373291016,294.239990234375,325.73529052734375,116.95716857910156,77.91999816894531,45.13999938964844
2023-08-24,175.92344665527344,131.83999633789062,87.92801666259766,134.00999450683594,130.4199981689453,140.6578826904297,33.02000045776367,286.75,318.73248291015625,112.0641098022461,78.2699966430664,44.68000030517578
2023-08-25,178.14767456054688,133.25999450683594,88.62859344482422,133.8300018310547,130.69000244140625,142.42161560058594,32.959999084472656,285.5,321.7308349609375,115.19050598144531,79.91000366210938,43.959999084472656
2023-08-28,179.7235870361328,133.13999938964844,91.01649475097656,137.27999877929688,131.7899932861328,143.078125,33.810001373291016,290.260009765625,322.44805908203125,115.96466064453125,80.76000213623047,44.150001525878906
2023-08-29,183.64341735839844,134.91000366210938,92.78275299072266,140.7100067138672,135.49000549316406,143.49945068359375,34.5,297.989990234375,327.13983154296875,119.7461166381836,93.22000122070312,45.349998474121094
2023-08-30,187.16427612304688,135.07000732421875,92.40779113769531,145.0800018310547,136.92999267578125,143.90118408203125,33.970001220703125,295.1000061035156,327.5183410644531,120.21260070800781,98.13999938964844,46.5099983215332
2023-08-31,187.3837127685547,138.00999450683594,91.66773986816406,142.8300018310547,137.35000610351562,143.87179565429688,33.209999084472656,295.8900146484375,326.49237060546875,119.48806762695312,98.97000122070312,47.22999954223633
2023-09-01,188.9696044921875,138.1199951171875,93.749755859375,146.47000122070312,136.8000030517578,144.9594268798828,34.099998474121094,296.3800048828125,327.38885498046875,120.0240249633789,103.29000091552734,47.040000915527344
2023-09-05,189.20896911621094,137.27000427246094,93.39453125,142.60000610351562,136.7100067138672,145.14559936523438,34.2599983215332,300.1499938964844,332.2599182128906,123.0511703491211,101.05999755859375,46.54999923706055
2023-09-06,182.43655395507812,135.36000061035156,93.19718170166016,141.86000061035156,135.3699951171875,145.07701110839844,33.790000915527344,299.1700134277344,331.5925598144531,123.39855194091797,101.58999633789062,45.900001525878906
2023-09-07,177.10040283203125,137.85000610351562,88.77660369873047,137.07000732421875,136.1999969482422,144.54788208007812,32.34000015258789,298.6700134277344,328.634033203125,124.1528549194336,96.61000061035156,46.27000045776367
2023-09-08,177.71878051757812,138.22999572753906,88.85554504394531,135.6699981689453,137.1999969482422,144.7046661376953,32.400001525878906,297.8900146484375,332.9771423339844,125.37364196777344,95.33999633789062,47.2400016784668
2023-09-11,178.89573669433594,143.10000610351562,87.53331756591797,138.13999938964844,137.74000549316406,145.39056396484375,31.920000076293945,307.55999755859375,336.6329650878906,125.76071166992188,97.4000015258789,48.939998626708984
2023-09-12,175.84365844726562,141.22999572753906,87.1287612915039,138.0500030517578,136.07000732421875,143.35247802734375,31.729999542236328,301.6600036621094,330.48681640625,108.78882598876953,98.87999725341797,47.91999816894531
2023-09-13,173.75906372070312,144.85000610351562,86.47750854492188,137.47000122070312,137.5,143.59744262695312,31.690000534057617,305.05999755859375,334.76025390625,111.00212097167969,98.26000213623047,48.15999984741211
2023-09-14,175.28512573242188,144.72000122070312,86.83273315429688,137.0399932861328,138.99000549316406,144.38131713867188,31.719999313354492,311.7200012207031,337.3900451660156,112.8084945678711,99.06999969482422,48.31999969482422
2023-09-15,174.55697631835938,140.38999938964844,85.91506958007812,135.63999938964844,138.3000030517578,143.04872131347656,31.56999969482422,300.30999755859375,328.9428405761719,113.0566177368164,99.45999908447266,47.52000045776367
2023-09-18,177.50933837890625,139.97999572753906,85.86573028564453,134.00999450683594,138.9600067138672,142.16683959960938,31.1200008392334,302.54998779296875,327.7873229980469,111.36934661865234,99.80999755859375,46.5099983215332
2023-09-19,178.6064910888672,137.6300048828125,85.95454406738281,132.52000427246094,138.8300018310547,143.56805419921875,30.639999389648438,305.07000732421875,327.37890625,111.9251480102539,98.3499984741211,47.59000015258789
2023-09-20,175.03575134277344,135.2899932861328,84.60271453857422,131.17999267578125,134.58999633789062,146.8113555908203,30.350000381469727,299.6700134277344,319.52935791015625,112.02440643310547,94.4800033569336,46.54999923706055
2023-09-21,173.47979736328125,129.3300018310547,82.99433898925781,128.0,131.36000061035156,144.41070556640625,29.809999465942383,295.7300109863281,318.2941589355469,108.61017608642578,92.16999816894531,44.599998474121094
2023-09-22,174.33755493164062,129.1199951171875,87.1287612915039,132.35000610351562,131.25,143.9501953125,30.40999984741211,299.0799865722656,315.783935546875,108.21316528320312,95.93000030517578,44.40999984741211
2023-09-25,175.6242218017578,131.27000427246094,86.0630874633789,132.0500030517578,132.1699981689453,143.52883911132812,29.780000686645508,300.8299865722656,316.3118896484375,107.48863983154297,96.69000244140625,44.90999984741211
2023-09-26,171.514892578125,125.9800033569336,84.77046203613281,131.00999450683594,129.4499969482422,140.3541259765625,29.030000686645508,298.9599914550781,310.9327697753906,104.0942611694336,93.93000030517578,44.27000045776367
2023-09-27,169.98883056640625,125.9800033569336,85.04674530029297,131.52999877929688,131.4600067138672,140.2855224609375,28.950000762939453,297.739990234375,311.5802307128906,103.83621215820312,95.0,45.13999938964844
2023-09-28,170.24818420410156,125.9800033569336,84.40536499023438,132.4499969482422,133.1300048828125,138.72755432128906,28.549999237060547,303.9599914550781,312.4269714355469,105.35475158691406,95.61000061035156,46.13999938964844
2023-09-29,170.76683044433594,127.12000274658203,85.58944702148438,134.35000610351562,131.85000610351562,137.47335815429688,29.1299991607666,300.2099914550781,314.5287780761719,105.12647247314453,98.06999969482422,45.9900016784668
2023-10-02,173.30026245117188,129.4600067138672,85.38223266601562,133.0500030517578,135.1699981689453,137.96327209472656,29.06999969482422,306.82000732421875,320.5553894042969,105.91055297851562,99.66999816894531,45.68000030517578
2023-10-03,171.95375061035156,124.72000122070312,83.41863250732422,129.1699981689453,133.3000030517578,137.56153869628906,28.459999084472656,300.94000244140625,312.1779479980469,103.7369613647461,97.9000015258789,44.5099983215332
2023-10-04,173.2104949951172,127.0,82.96473693847656,127.80999755859375,136.27000427246094,138.22784423828125,28.389999389648438,305.5799865722656,317.72637939453125,106.27777862548828,98.16000366210938,44.939998626708984
2023-10-05,174.45726013183594,125.95999908447266,82.56017303466797,130.10000610351562,135.99000549316406,138.6687774658203,28.649999618530273,304.7900085449219,318.12481689453125,107.53826141357422,98.36000061035156,44.61000061035156
2023-10-06,177.0305938720703,127.95999908447266,84.91846466064453,134.75999450683594,138.72999572753906,139.1685028076172,29.610000610351562,315.42999267578125,325.9942932128906,109.1362075805664,105.63999938964844,45.779998779296875
2023-10-09,178.52670288085938,128.25999450683594,83.72451782226562,133.5800018310547,139.5,139.33506774902344,29.229999542236328,318.3599853515625,328.54437255859375,109.4935073852539,106.95999908447266,45.45000076293945
2023-10-10,177.92825317382812,129.47999572753906,86.01374053955078,134.63999938964844,139.1999969482422,139.24688720703125,30.270000457763672,321.8399963378906,327.11993408203125,108.88807678222656,109.55000305175781,46.630001068115234
2023-10-11,179.3345947265625,131.8300018310547,86.61565399169922,134.1199951171875,141.6999969482422,140.34432983398438,30.34000015258789,327.82000732421875,331.13433837890625,109.21680450439453,110.06999969482422,46.63999938964844
2023-10-12,180.24224853515625,132.3300018310547,83.38903045654297,128.1199951171875,140.2899932861328,138.39442443847656,27.829999923706055,324.1600036621094,329.8791809082031,108.68885040283203,106.9000015258789,45.95000076293945
2023-10-13,178.38705444335938,129.7899932861328,82.90552520751953,125.18000030517578,138.5800018310547,135.67044067382812,27.049999237060547,314.69000244140625,326.46246337890625,107.83216857910156,106.0999984741211,43.47999954223633
2023-10-16,178.2574005126953,132.5500030517578,83.19168090820312,124.91000366210938,140.49000549316406,136.4053192138672,27.639999389648438,321.1499938964844,331.35345458984375,108.29039001464844,105.31999969482422,44.709999084472656
2023-10-17,176.6914520263672,131.47000122070312,82.79698944091797,119.76000213623047,140.99000549316406,137.49295043945312,26.649999618530273,324.0,330.7757263183594,108.6191177368164,104.8499984741211,44.380001068115234
2023-10-18,175.3848419189453,128.1300048828125,81.90892791748047,114.70999908447266,139.27999877929688,137.15000915527344,25.8799991607666,316.9700012207031,328.833251953125,107.83216857910156,105.33000183105469,43.0
2023-10-19,175.00584411621094,128.39999389648438,80.52749633789062,107.86000061035156,138.97999572753906,135.22947692871094,25.06999969482422,312.80999755859375,330.03857421875,107.92181396484375,104.06999969482422,42.720001220703125
2023-10-20,172.43251037597656,125.16999816894531,78.87964630126953,106.45999908447266,136.74000549316406,134.3966064453125,24.3799991607666,308.6499938964844,325.4065856933594,101.45687103271484,102.77999877929688,42.959999084472656
2023-10-23,172.5522003173828,126.55999755859375,79.44208526611328,107.4000015258789,137.89999389648438,133.63232421875,24.799999237060547,314.010009765625,328.0462951660156,103.2598876953125,104.19000244140625,43.040000915527344
2023-10-24,172.99105834960938,128.55999755859375,81.77078247070312,111.43000030517578,140.1199951171875,135.013916015625,25.25,312.54998779296875,329.2516174316406,102.8016586303711,108.33999633789062,44.189998626708984
2023-10-25,170.65713500976562,121.38999938964844,79.95518493652344,107.9800033569336,126.66999816894531,134.3182373046875,25.1200008392334,299.5299987792969,339.3524169921875,101.03849029541016,107.48999786376953,42.349998474121094
2023-10-26,166.45802307128906,119.56999969482422,81.41555786132812,108.63999938964844,123.44000244140625,140.8636474609375,25.920000076293945,288.3500061035156,326.6218566894531,100.01246643066406,107.58000183105469,40.619998931884766
2023-10-27,167.78457641601562,127.73999786376953,81.72144317626953,107.05999755859375,123.4000015258789,139.6486358642578,25.649999618530273,296.7300109863281,328.534423828125,100.60018920898438,108.27999877929688,41.22999954223633
2023-10-30,169.8491973876953,132.7100067138672,82.03720092773438,106.16999816894531,125.75,139.7564239501953,25.940000534057617,302.6600036621094,336.0054016113281,101.25764465332031,104.26000213623047,42.72999954223633
2023-10-31,170.32797241210938,133.08999633789062,81.44515991210938,105.0,125.30000305175781,141.72592163085938,25.420000076293945,301.2699890136719,336.80230712890625,103.00089263916016,101.41999816894531,43.279998779296875
2023-11-01,173.51968383789062,137.0,81.38595581054688,104.97000122070312,127.56999969482422,142.47059631347656,25.329999923706055,311.8500061035156,344.7315368652344,105.3418197631836,102.93000030517578,43.83000183105469
2023-11-02,177.11038208007812,138.07000732421875,82.30362701416016,107.05000305175781,128.5800018310547,144.04815673828125,25.809999465942383,310.8699951171875,346.97283935546875,106.4574966430664,101.30999755859375,46.47999954223633
2023-11-03,176.1927490234375,138.60000610351562,84.17841339111328,109.66000366210938,130.3699951171875,144.92022705078125,26.940000534057617,314.6000061035156,351.43548583984375,107.63294219970703,106.41999816894531,47.75
2023-11-06,178.7660675048828,139.74000549316406,84.22775268554688,108.4000015258789,131.4499969482422,145.9686737060547,27.110000610351562,315.79998779296875,355.1510925292969,108.68885040283203,107.12999725341797,48.13999938964844
2023-11-07,181.349365234375,142.7100067138672,84.27709197998047,108.01000213623047,132.39999389648438,145.8314971923828,26.81999969482422,318.82000732421875,359.1356201171875,108.5693130493164,109.37000274658203,49.91999816894531
2023-11-08,182.41659545898438,142.0800018310547,83.67518615722656,107.41999816894531,133.25999450683594,145.04762268066406,26.450000762939453,319.7799987792969,361.7952880859375,111.89642333984375,109.6500015258789,49.5
2023-11-09,181.93783569335938,140.60000610351562,81.63264465332031,105.16000366210938,131.69000244140625,145.29534912109375,25.75,320.54998779296875,359.29498291015625,111.74700164794922,108.33000183105469,50.04999923706055
2023-11-10,186.16244506835938,143.55999755859375,81.65237426757812,105.94000244140625,134.05999755859375,147.67367553710938,25.760000228881836,328.7699890136719,368.2402648925781,112.63356018066406,109.04000091552734,51.58000183105469
2023-11-13,184.5644989013672,142.58999633789062,81.16887664794922,107.20999908447266,133.63999938964844,146.76199340820312,25.75,329.19000244140625,365.2618103027344,113.70939636230469,109.2300033569336,52.2400016784668
2023-11-14,187.2011260986328,145.8000030517578,82.75752258300781,109.54000091552734,135.42999267578125,149.05111694335938,26.709999084472656,336.30999755859375,368.837890625,115.65186309814453,111.0,53.880001068115234
2023-11-15,187.7703857421875,143.1999969482422,85.91506958007812,112.83999633789062,136.3800048828125,151.20152282714844,28.59000015258789,332.7099914550781,368.9876708984375,113.61974334716797,114.41999816894531,53.7599983215332
2023-11-16,189.46824645996094,142.8300018310547,78.06065368652344,109.29000091552734,138.6999969482422,151.6771697998047,28.079999923706055,334.19000244140625,375.4756774902344,114.22738647460938,113.05000305175781,54.41999816894531
2023-11-17,189.44825744628906,145.17999267578125,76.57068634033203,108.0999984741211,136.94000244140625,151.5087127685547,27.610000610351562,335.0400085449219,369.1673278808594,114.91472625732422,115.1500015258789,54.439998626708984
2023-11-20,191.2060089111328,146.1300048828125,77.41928100585938,111.29000091552734,137.9199981689453,152.95553588867188,28.549999237060547,339.9700012207031,376.7433166503906,116.46870422363281,118.77999877929688,54.75
2023-11-21,190.3970489501953,143.89999389648438,77.89291381835938,113.41999816894531,138.6199951171875,152.51950073242188,28.079999923706055,336.9800109863281,372.3813781738281,115.63195037841797,117.33999633789062,54.849998474121094
2023-11-22,191.06619262695312,146.7100067138672,77.91264343261719,120.12000274658203,140.02000427246094,153.72848510742188,28.309999465942383,341.489990234375,377.1525573730469,115.79132843017578,117.44000244140625,55.369998931884766
2023-11-24,189.7279052734375,146.74000549316406,77.4488754272461,123.4000015258789,138.22000122070312,153.77801513671875,28.760000228881836,338.2300109863281,376.7333068847656,115.8012924194336,118.69999694824219,55.31999969482422
2023-11-27,189.54812622070312,147.72999572753906,76.5016098022461,124.0,138.0500030517578,154.1645050048828,28.34000015258789,334.70001220703125,377.9111328125,116.02043914794922,117.72000122070312,56.060001373291016
2023-11-28,190.1573486328125,147.02999877929688,75.72209167480469,119.62999725341797,138.6199951171875,154.2437744140625,28.15999984741211,338.989990234375,381.9936218261719,115.79132843017578,139.0,56.209999084472656
2023-11-29,189.128662109375,146.32000732421875,73.67955017089844,118.02999877929688,136.39999389648438,154.99691772460938,27.440000534057617,332.20001220703125,378.15069580078125,115.76144409179688,141.72999572753906,56.400001525878906
2023-11-30,189.70791625976562,146.08999633789062,73.88676452636719,118.66000366210938,133.9199981689453,157.1274871826172,27.43000030517578,327.1499938964844,378.2106018066406,115.76144409179688,147.44000244140625,56.380001068115234
2023-12-01,190.9962921142578,147.02999877929688,73.0085678100586,116.7699966430664,133.32000732421875,159.09951782226562,27.15999984741211,324.82000732421875,373.8187255859375,116.70777893066406,145.27000427246094,57.349998474121094
2023-12-04,189.18858337402344,144.83999633789062,72.0613021850586,113.69999694824219,130.6300048828125,159.64454650878906,26.59000015258789,320.0199890136719,368.4586486816406,115.33309936523438,142.8300018310547,58.630001068115234
2023-12-05,193.1735076904297,146.8800048828125,71.419921875,113.55000305175781,132.38999938964844,159.93191528320312,26.1200008392334,318.2900085449219,371.8323669433594,114.08792877197266,143.4600067138672,57.970001220703125
2023-12-06,192.07492065429688,144.52000427246094,70.5417251586914,113.37999725341797,131.42999267578125,158.83193969726562,26.600000381469727,317.45001220703125,368.1192321777344,111.59757995605469,141.99000549316406,59.75
2023-12-07,194.02243041992188,146.8800048828125,71.37059020996094,115.77999877929688,138.4499969482422,158.77249145507812,26.93000030517578,326.5899963378906,370.2652893066406,112.43434143066406,140.2899932861328,60.97999954223633
2023-12-08,195.46058654785156,147.4199981689453,71.18310546875,113.44999694824219,136.63999938964844,160.4967803955078,26.450000762939453,332.75,373.53924560546875,113.17147827148438,138.9600067138672,61.70000076293945
2023-12-11,192.93380737304688,145.88999938964844,70.42332458496094,113.55999755859375,134.6999969482422,162.0327606201172,25.600000381469727,325.2799987792969,370.6146240234375,114.68560791015625,143.00999450683594,62.459999084472656
2023-12-12,194.4618682861328,147.47999572753906,70.44305419921875,113.1500015258789,133.63999938964844,163.22193908691406,25.18000030517578,334.2200012207031,373.68896484375,100.42088317871094,147.17999267578125,62.720001220703125
2023-12-13,197.7077178955078,148.83999633789062,70.51213073730469,112.36000061035156,133.97000122070312,162.1417694091797,25.290000915527344,334.739990234375,373.678955078125,102.59246826171875,146.41000366210938,61.970001220703125
2023-12-14,197.85752868652344,147.4199981689453,71.54820251464844,112.91000366210938,133.1999969482422,161.4381866455078,26.239999771118164,333.1700134277344,365.2545471191406,99.92281341552734,146.41000366210938,62.5
2023-12-15,197.31822204589844,149.97000122070312,73.52167510986328,114.12000274658203,133.83999633789062,160.7643280029297,27.40999984741211,334.9200134277344,370.04571533203125,102.92119598388672,148.35000610351562,61.86000061035156
2023-12-18,195.64035034179688,154.07000732421875,72.86055755615234,112.26000213623047,137.19000244140625,161.2697296142578,26.639999389648438,344.6199951171875,371.9621276855469,104.59471130371094,148.41000366210938,61.72999954223633
2023-12-19,196.68902587890625,153.7899932861328,74.38999938964844,114.62000274658203,138.10000610351562,160.1003875732422,27.600000381469727,350.3599853515625,372.571044921875,105.83988952636719,150.08999633789062,62.119998931884766
2023-12-20,194.5817108154297,152.1199951171875,73.3499984741211,111.2300033569336,139.66000366210938,158.60403442382812,26.43000030517578,349.2799987792969,369.9358825683594,103.74799346923828,146.42999267578125,60.68000030517578
2023-12-21,194.431884765625,153.83999633789062,76.26000213623047,117.61000061035156,141.8000030517578,159.32742309570312,27.979999542236328,354.0899963378906,372.85052490234375,105.4513931274414,146.72000122070312,61.459999084472656
2023-12-22,193.35328674316406,153.4199981689453,75.27999877929688,114.73999786376953,142.72000122070312,160.67514038085938,27.59000015258789,353.3900146484375,373.8885803222656,105.79007720947266,144.47999572753906,61.709999084472656
2023-12-26,192.80398559570312,153.41000366210938,75.8499984741211,114.66999816894531,142.82000732421875,161.73548889160156,27.610000610351562,354.8299865722656,373.96844482421875,105.78012084960938,145.22000122070312,61.97999954223633
2023-12-27,192.90383911132812,153.33999633789062,76.11000061035156,114.38999938964844,141.44000244140625,161.9832305908203,27.75,357.8299865722656,373.3795471191406,105.53108978271484,144.4499969482422,63.279998779296875
2023-12-28,193.3332977294922,153.3800048828125,77.23999786376953,117.81999969482422,141.27999877929688,162.27059936523438,28.510000228881836,358.32000732421875,374.5872802734375,105.83988952636719,145.35000610351562,63.13999938964844
2023-12-29,192.28463745117188,151.94000244140625,77.51000213623047,119.08999633789062,140.92999267578125,162.07240295410156,28.889999389648438,353.9599914550781,375.34588623046875,105.02305603027344,146.30999755859375,61.56999969482422
